Date,City,AQI,PM2.5,PM10,Ozone,NO2,CO,SO2,Temperature,Humidity
2023-07-03,San Jose,100,20.31,49.24,56.84,38.62,2.035,11.29,10.7,69.4
2024-08-02,Austin,124,26.33,55.51,54.77,,1.409,10.79,-4.5,72.0
2023-05-30,Jacksonville,132,30.38,65.2,68.71,34.15,1.692,15.39,26.6,45.5
2024-05-10,Philadelphia,135,31.16,71.84,78.26,44.08,2.077,13.22,23.5,20.5
2023-02-11,Houston,141,35.63,76.96,98.96,46.02,2.248,19.73,36.0,37.1
2024-05-14,Houston,149,35.61,85.06,112.45,53.84,2.777,23.75,37.2,42.1
2023-03-06,Phoenix,153,33.17,79.56,78.27,50.86,2.418,19.11,24.9,35.7
2024-01-14,Houston,135,30.25,59.69,52.33,56.77,2.514,21.35,16.9,50.7
2023-10-11,New York,95,23.7,54.21,56.06,43.85,2.094,14.66,-7.0,96.4
2023-02-13,Austin,89,21.66,48.79,68.78,44.34,1.518,11.85,25.6,38.1
2023-07-31,Dallas,112,24.66,55.02,69.58,43.33,2.642,20.31,8.3,87.7
2024-01-05,San Antonio,121,24.92,56.34,72.39,36.89,2.251,8.74,6.0,60.6
2024-04-25,Charlotte,132,26.03,63.94,99.44,38.71,2.086,18.92,35.1,41.8
2024-04-10,Charlotte,141,32.75,72.04,75.3,38.03,1.962,14.16,25.5,
2023-02-17,New York,120,28.87,64.65,92.8,49.58,2.202,13.2,31.9,34.8
2024-10-26,Philadelphia,128,24.54,56.78,55.23,42.7,2.692,18.06,-0.2,96.0
2023-04-16,Jacksonville,123,25.52,62.73,81.39,44.12,,11.64,27.2,26.0
2024-06-17,Austin,125,31.04,72.51,56.96,39.67,2.141,13.35,21.3,65.5
2023-10-08,Columbus,85,22.72,52.03,51.29,44.5,2.585,20.19,-2.5,91.5
2023-09-27,San Jose,86,22.45,47.99,55.58,36.75,1.588,0.0,-7.7,88.7
2024-07-11,San Jose,79,20.27,,45.26,44.79,1.944,18.08,8.1,83.4
2023-06-28,San Antonio,101,26.04,52.34,56.58,45.49,1.864,13.73,16.5,69.3
2024-10-31,San Antonio,85,21.87,48.76,41.37,41.35,1.915,15.09,-0.6,69.3
2024-01-10,San Jose,123,24.21,61.72,56.95,39.68,1.342,14.65,15.1,51.4
2024-10-31,Charlotte,108,22.01,51.53,71.21,46.89,2.341,13.3,9.8,74.3
2023-03-21,Dallas,139,35.54,76.38,84.29,51.45,2.303,19.0,28.4,24.9
2023-09-15,San Antonio,117,23.66,50.42,66.05,47.78,1.901,14.98,8.0,92.7
2023-08-17,Dallas,130,28.38,50.17,55.76,38.66,2.151,16.28,,85.3
2024-02-20,Philadelphia,106,25.45,54.54,69.22,43.17,2.277,16.95,21.3,30.4
2023-12-20,San Diego,103,25.14,52.82,50.2,37.89,1.666,12.81,11.6,63.3
2024-05-08,Charlotte,149,34.87,85.85,88.78,39.76,2.185,19.16,29.2,39.0
2024-09-10,New York,138,31.65,67.41,58.84,45.72,2.224,16.06,3.4,92.3
2024-05-28,Charlotte,116,28.22,61.94,84.85,51.57,1.89,12.51,25.5,33.7
2023-05-23,San Diego,100,25.49,51.86,57.13,29.01,1.945,17.12,22.0,52.4
2023-06-19,Houston,108,25.88,56.08,82.88,51.02,2.752,21.42,24.7,64.6
2023-03-20,Dallas,143,30.54,61.52,67.45,46.17,2.617,18.53,26.5,47.4
2024-10-20,Phoenix,93,20.2,39.89,76.9,48.75,2.479,16.29,3.9,72.3
2023-08-05,Chicago,104,25.12,51.04,54.41,40.28,2.18,14.85,9.1,65.2
2023-07-11,Chicago,155,34.98,75.37,60.99,48.27,2.331,13.42,11.4,80.2
2024-01-06,San Jose,114,24.71,50.13,49.75,31.58,1.354,8.32,18.7,53.4
2023-05-02,Austin,102,26.07,62.82,79.45,37.36,1.534,7.76,30.1,28.2
2023-08-24,San Antonio,82,22.75,49.11,65.01,38.33,1.995,20.4,9.5,79.4
2023-12-05,Jacksonville,,23.06,52.9,,41.14,1.614,17.3,-1.8,72.0
2023-04-27,San Diego,78,21.24,32.85,68.07,31.64,1.859,10.33,33.5,34.8
2024-11-22,San Diego,87,20.66,45.92,62.67,33.66,1.712,11.61,14.4,70.7
2024-05-05,Houston,156,37.75,84.5,89.25,54.41,3.386,18.73,26.6,58.5
2024-08-27,Chicago,135,31.25,64.22,77.38,45.58,2.412,16.29,-1.1,80.7
2024-10-24,Columbus,75,20.45,37.34,46.27,39.3,2.005,13.35,-4.9,94.4
2024-02-25,New York,124,27.61,67.59,101.1,35.85,2.033,17.7,32.6,
2023-09-07,New York,87,22.81,51.74,76.76,48.09,2.841,18.49,1.4,84.7
2023-05-11,San Jose,98,23.2,49.09,69.91,26.52,1.632,10.08,24.0,
2024-08-29,Chicago,128,28.07,58.15,59.97,48.66,2.485,15.51,6.9,69.5
2023-05-18,Austin,123,21.66,42.48,89.45,33.17,2.236,13.41,28.9,52.1
2024-06-08,New York,121,21.72,57.42,58.22,41.82,2.441,18.32,16.8,56.2
2024-08-09,Chicago,122,28.52,67.88,65.46,52.15,1.92,19.96,17.0,75.8
2023-02-27,Chicago,124,26.87,60.39,61.04,45.32,2.327,15.39,21.6,43.3
2023-09-22,Charlotte,107,24.44,47.08,52.12,40.35,1.754,17.09,-7.3,83.1
2023-07-04,Dallas,371,25.78,57.31,74.59,45.81,2.012,19.16,17.2,77.6
2024-02-20,San Jose,111,28.26,58.54,70.01,38.98,,15.88,25.0,52.3
2024-07-31,Austin,93,22.67,48.52,52.65,40.97,1.818,8.16,9.1,74.1
2023-01-20,Charlotte,114,28.22,51.39,45.44,38.34,2.296,13.04,10.9,52.7
2024-11-08,Columbus,112,25.99,50.31,65.86,39.48,1.985,19.85,0.2,71.5
2023-10-18,Los Angeles,100,23.61,55.11,54.33,51.65,3.191,27.1,6.1,76.3
2023-08-10,San Diego,59,15.35,35.02,41.76,39.37,1.734,18.23,16.6,81.2
2024-09-13,San Diego,100,22.06,48.86,56.24,35.98,1.558,8.85,-11.8,94.4
2024-05-08,Chicago,127,29.02,71.5,96.42,48.14,,17.71,34.0,44.3
2023-08-13,Columbus,97,22.36,35.31,55.86,31.71,2.286,18.64,6.3,94.0
2024-02-25,San Jose,120,24.62,50.46,82.54,38.78,1.628,11.7,28.9,33.0
2023-05-27,Fort Worth,102,23.48,50.87,64.42,41.82,2.159,15.93,23.0,36.2
2024-08-19,Columbus,,21.44,46.06,50.39,45.22,2.139,12.56,7.2,96.2
2023-10-09,San Jose,101,23.64,53.29,60.98,46.34,1.846,10.23,4.9,85.4
2023-07-06,San Jose,103,23.65,39.84,57.67,32.39,1.608,13.48,14.0,53.6
2024-11-06,Dallas,84,20.72,44.05,65.08,46.9,2.052,11.7,-0.8,94.9
2023-09-28,Chicago,94,26.15,48.97,47.65,52.54,2.113,20.89,-1.3,86.3
2024-12-03,Philadelphia,105,24.89,46.27,69.04,38.47,2.207,14.36,14.0,67.3
2024-01-07,Phoenix,155,33.29,71.77,70.18,40.34,2.506,21.09,20.6,37.5
2024-04-09,San Jose,112,24.59,47.87,82.44,38.3,1.617,7.5,29.8,45.1
2024-08-27,Los Angeles,98,24.2,56.26,49.02,48.43,3.413,18.49,3.2,75.6
2023-08-24,San Antonio,63,13.65,27.27,46.09,36.55,2.104,10.79,4.7,65.8
2024-01-30,Chicago,140,31.28,62.12,69.68,54.59,2.164,13.56,13.8,53.7
2023-04-22,New York,141,31.06,72.01,105.68,39.21,2.212,14.1,39.0,44.1
2023-07-27,Dallas,113,29.36,65.36,72.12,50.77,2.146,16.69,11.7,72.5
2024-05-31,Austin,99,24.69,49.33,47.76,44.48,1.722,15.62,16.5,44.1
2024-03-05,Columbus,131,26.45,60.35,95.36,40.62,1.584,16.66,30.5,36.1
2023-06-03,San Jose,116,,55.2,89.34,37.86,2.178,19.11,39.3,38.3
2023-04-09,Chicago,142,28.86,60.04,108.83,216.19,2.055,20.88,35.8,23.8
2024-05-02,Charlotte,97,24.69,46.63,78.36,39.72,1.61,20.07,32.3,36.2
2024-09-21,San Jose,83,16.04,37.35,69.85,32.61,1.856,13.59,-1.9,80.6
2023-02-09,Charlotte,113,28.65,61.1,78.42,,2.091,14.04,25.7,47.1
2024-06-28,Dallas,101,22.92,,72.53,51.49,2.218,22.54,9.7,69.0
2023-05-01,Los Angeles,156,33.2,77.54,79.26,48.55,3.132,16.18,23.9,55.2
2024-05-08,Austin,106,25.45,49.04,67.62,38.97,1.79,21.54,20.7,27.7
2023-05-14,Charlotte,128,23.67,52.93,94.89,34.17,2.167,20.58,34.8,31.9
2024-09-09,Dallas,99,23.56,57.66,59.13,40.24,2.886,16.44,,78.3
2023-01-02,Charlotte,86,22.04,45.09,52.67,40.94,,17.4,16.4,51.5
2024-11-25,Austin,123,28.77,57.82,45.53,39.81,2.664,11.8,9.7,50.6
2024-03-17,Dallas,124,30.63,72.98,84.75,49.08,3.157,15.41,25.7,21.8
2024-03-06,Philadelphia,132,31.73,72.26,65.39,46.27,2.224,13.97,20.2,34.4
2023-02-14,Jacksonville,119,30.52,60.04,65.87,41.78,2.051,12.69,17.9,48.9
2023-06-19,Houston,108,25.88,56.08,82.88,51.02,2.752,21.42,24.7,64.6
2024-06-26,San Antonio,72,19.36,45.18,56.08,49.82,2.218,6.73,17.8,45.0
2023-08-23,Fort Worth,108,21.64,39.35,45.25,38.92,2.299,15.49,2.7,90.6
2024-05-08,Fort Worth,135,29.57,68.62,82.1,39.94,2.214,16.66,29.0,39.7
2024-01-26,Philadelphia,107,25.98,51.12,81.82,37.6,2.44,10.89,25.6,57.5
2024-08-26,Fort Worth,104,24.34,47.83,51.13,50.27,2.487,17.45,11.7,86.4
2024-12-14,San Jose,90,21.32,45.0,44.17,37.17,1.334,17.88,3.1,70.7
2023-04-11,San Antonio,125,30.08,75.67,91.91,32.16,2.105,18.85,29.2,50.9
2023-05-18,Phoenix,134,29.65,68.33,70.34,40.0,2.281,16.32,21.9,
2024-05-03,Fort Worth,114,24.21,61.66,75.49,40.17,1.81,13.17,21.7,10.2
2023-08-27,Charlotte,76,17.97,45.55,59.28,41.28,1.907,10.42,6.2,75.2
2023-03-27,Phoenix,138,31.91,68.8,86.0,42.03,2.401,15.94,30.5,35.7
2024-09-04,Charlotte,79,22.36,49.59,63.85,39.92,1.629,11.17,0.2,80.8
2024-07-10,San Antonio,103,27.73,60.44,63.32,40.14,2.199,12.35,17.3,74.1
2023-09-21,Houston,99,22.93,45.08,61.91,49.52,2.64,15.77,4.9,71.1
2023-01-06,Jacksonville,96,22.79,54.48,55.29,40.46,1.572,9.83,14.9,60.7
2023-01-08,San Jose,90,19.85,51.97,65.13,36.83,2.002,7.59,20.0,62.4
2024-06-19,Los Angeles,139,34.18,70.86,63.5,54.42,2.257,16.19,23.1,50.7
2024-06-16,New York,127,30.28,66.88,70.11,46.79,2.334,23.98,25.2,63.4
2024-01-20,Austin,80,22.19,37.5,65.56,35.02,2.758,11.16,21.5,54.0
2023-07-30,Jacksonville,133,30.3,57.74,58.63,37.82,2.441,16.07,0.9,85.1
2023-11-20,San Antonio,86,21.98,46.24,60.35,39.2,2.016,12.16,11.1,84.4
2024-01-06,Los Angeles,149,35.13,74.73,79.51,45.44,3.006,20.87,26.6,73.7
2023-06-08,San Antonio,86,22.8,56.66,68.62,38.91,1.883,11.15,27.2,50.5
2024-10-29,San Jose,71,20.42,50.25,53.92,34.29,1.912,14.91,4.8,77.8
2023-09-17,Phoenix,124,24.62,68.3,46.69,44.89,2.759,19.56,1.7,82.1
2024-07-02,San Antonio,87,24.72,56.7,58.73,41.72,2.089,15.4,15.5,64.2
2024-08-01,Philadelphia,119,24.43,44.5,62.37,41.22,1.909,21.06,7.7,76.5
2024-09-18,Phoenix,114,24.42,58.54,51.93,56.01,2.559,18.32,2.0,90.1
2024-11-27,San Antonio,109,26.89,55.74,68.34,41.43,1.891,11.58,7.7,73.8
2023-07-28,San Antonio,111,25.74,51.59,62.94,39.44,2.203,18.9,4.0,77.3
2024-07-19,Fort Worth,91,23.82,49.38,51.61,43.76,1.963,,6.0,89.2
2024-07-24,San Diego,94,24.18,43.66,60.14,31.18,1.566,15.01,11.2,79.3
2023-07-03,Philadelphia,83,21.86,54.15,50.4,50.87,2.446,8.22,8.1,69.7
2024-07-26,Dallas,113,25.87,62.21,63.38,45.62,1.652,24.19,11.4,77.3
2024-05-10,Phoenix,152,35.31,75.68,66.65,49.65,2.278,12.82,26.2,56.5
2023-11-11,San Jose,96,25.32,49.89,45.01,39.28,1.603,15.25,,79.1
2023-12-19,Fort Worth,99,24.23,47.5,63.03,46.12,2.495,8.81,13.4,64.2
2024-12-23,San Antonio,120,27.65,67.37,61.16,42.65,2.171,13.11,6.9,64.5
2023-05-22,Columbus,128,23.8,49.71,110.8,44.11,2.903,15.03,33.8,54.2
2024-11-06,Los Angeles,104,27.3,56.83,66.67,60.11,2.387,19.78,7.7,58.0
2023-08-24,San Diego,92,22.4,50.04,44.11,37.3,1.468,17.56,-1.7,77.9
2024-12-17,Chicago,,26.82,56.49,38.04,46.21,2.296,,17.6,73.4
2023-04-13,Houston,147,37.11,88.44,,43.88,2.164,20.61,28.3,43.8
2024-06-04,San Antonio,96,19.78,46.7,76.15,39.7,2.075,16.79,28.4,27.2
2023-12-13,Fort Worth,,26.47,50.03,38.37,35.08,1.999,18.11,7.9,75.1
2024-07-17,San Jose,104,24.06,44.44,38.58,38.58,1.678,15.3,18.8,64.7
2024-12-14,Austin,104,24.19,43.4,63.73,36.76,2.13,11.99,14.7,82.0
2024-12-24,New York,123,30.13,56.77,43.46,48.11,1.992,15.05,14.2,74.7
2023-06-14,San Antonio,104,22.01,53.66,66.97,34.46,1.977,13.86,23.5,46.6
2024-10-13,New York,108,27.1,53.58,32.94,45.56,2.39,12.35,1.4,86.4
2023-04-04,Columbus,97,,43.4,76.35,38.21,1.565,15.42,32.3,39.7
2023-05-29,San Diego,101,21.33,51.83,77.84,33.76,1.48,14.26,29.2,54.3
2024-09-06,San Antonio,93,19.22,49.58,75.43,42.69,1.522,12.88,-8.8,65.9
2023-04-01,Los Angeles,159,35.43,87.76,81.3,58.31,2.517,15.2,28.4,59.2
2023-09-27,Houston,105,24.81,50.53,61.41,52.46,2.575,21.2,-4.8,95.1
2024-01-15,Los Angeles,129,30.08,74.47,65.11,54.87,3.242,20.6,15.7,
2024-09-15,New York,121,24.11,50.3,57.14,48.5,2.456,18.85,5.7,86.8
2024-01-29,Charlotte,98,21.91,50.27,75.14,39.6,2.025,13.86,22.9,37.5
2024-02-15,San Jose,102,22.02,54.97,59.53,32.38,1.666,9.9,20.9,43.5
2024-11-02,Dallas,112,24.82,56.45,53.59,46.72,2.264,14.92,8.5,
2023-10-21,Jacksonville,,23.96,43.23,52.6,36.15,2.178,18.65,-1.1,80.1
2024-09-03,New York,130,25.41,54.39,51.07,46.36,1.92,17.56,9.6,89.5
2023-06-29,Austin,95,21.34,42.42,63.94,37.65,2.135,15.29,16.0,52.4
2024-05-21,San Diego,114,28.55,59.82,61.93,34.69,1.725,10.69,18.9,59.5
2023-01-11,Houston,,28.23,57.46,57.27,52.77,3.048,24.96,5.1,39.2
2024-11-03,Charlotte,85,20.54,38.22,53.87,40.28,2.246,14.01,4.3,96.0
2024-06-14,Phoenix,130,27.37,66.9,61.89,39.8,2.676,14.15,18.4,47.2
2023-07-19,New York,120,27.15,61.63,60.84,42.15,2.189,17.81,6.0,76.2
2024-09-05,Dallas,78,19.31,42.67,55.4,49.83,2.164,17.22,-5.8,77.5
2024-06-12,Jacksonville,117,26.27,52.82,48.2,39.84,2.194,17.38,19.7,52.3
2023-08-26,San Jose,119,26.24,40.69,42.28,38.03,2.068,14.11,-0.1,93.4
2023-06-23,Austin,111,24.62,55.25,45.08,37.49,1.164,9.65,19.7,49.2
2023-02-06,Philadelphia,130,29.71,66.68,99.99,40.09,2.013,14.81,37.6,36.4
2023-09-02,Austin,66,18.83,39.56,58.79,40.65,2.029,9.24,6.4,71.0
2023-01-01,Chicago,100,24.13,54.8,61.12,42.25,2.287,12.84,16.8,
2023-03-30,Phoenix,178,40.9,90.91,87.77,56.78,3.104,18.23,26.4,47.2
2024-02-14,Philadelphia,141,29.16,63.09,83.81,35.3,2.4,18.45,32.2,40.1
2024-11-16,San Antonio,97,22.88,35.99,53.99,41.97,2.488,16.15,5.6,79.8
2024-02-20,San Jose,111,25.77,53.69,84.75,33.05,1.559,10.2,26.1,48.2
2023-07-25,Dallas,107,25.2,58.61,60.65,45.51,2.007,15.77,15.9,72.8
2023-01-16,Jacksonville,95,23.34,47.33,56.15,32.3,1.23,15.06,26.9,57.3
2024-12-21,Los Angeles,131,30.45,71.96,66.36,45.55,3.046,22.07,17.8,59.5
2023-04-03,Dallas,138,32.25,72.76,88.61,43.83,2.41,20.91,34.5,23.7
2023-10-19,Jacksonville,71,21.9,44.22,62.73,,1.744,11.77,1.6,81.9
2024-07-26,Charlotte,91,22.45,50.05,74.23,43.13,,9.53,13.3,72.0
2024-08-19,Philadelphia,102,24.35,40.86,56.97,,2.133,17.66,5.8,88.3
2023-12-22,Columbus,98,21.18,50.53,53.64,38.3,2.142,19.16,10.7,59.4
2023-10-11,Houston,115,23.2,42.42,,47.5,3.015,14.82,1.0,84.5
2024-09-12,Houston,115,26.71,48.48,70.51,43.82,2.443,15.53,-3.3,95.8
2024-04-10,Charlotte,119,30.95,68.81,97.96,,2.018,12.4,34.8,45.4
2024-02-18,San Jose,102,25.01,53.93,72.22,30.71,1.408,15.78,30.4,36.6
2023-01-05,Phoenix,138,32.5,66.29,70.81,40.46,2.426,18.32,18.7,55.8
2023-06-29,San Antonio,143,30.3,65.03,52.19,39.23,1.835,10.75,11.6,72.1
2024-06-02,Los Angeles,130,29.7,67.35,70.03,53.0,2.313,17.56,23.0,40.4
2024-07-26,Los Angeles,143,35.0,75.38,70.4,41.41,2.955,19.67,12.4,70.7
2024-05-30,Phoenix,143,31.53,70.85,74.36,51.57,2.294,21.01,14.4,49.0
2023-10-31,Charlotte,75,19.95,46.4,33.37,38.88,1.358,14.74,-2.9,91.5
2023-12-15,Los Angeles,136,32.25,67.71,80.74,52.51,2.347,18.0,14.7,67.5
2024-06-09,Phoenix,130,29.37,54.89,67.51,45.57,2.308,14.18,20.2,54.9
2024-07-04,Columbus,120,,65.51,55.4,42.84,2.364,14.69,22.0,39.2
2024-08-11,Phoenix,110,23.94,54.34,61.66,45.48,2.274,13.87,4.4,76.9
2024-12-11,San Diego,96,23.34,51.21,71.13,36.96,1.303,10.59,3.1,86.1
2024-01-22,San Jose,106,23.75,50.65,57.94,28.06,2.195,7.67,,29.6
2024-05-10,Fort Worth,140,32.87,74.48,77.14,36.57,2.19,11.29,28.4,34.7
2023-09-07,Fort Worth,103,25.25,58.69,56.71,49.67,2.183,14.28,-3.9,91.0
2023-12-14,Fort Worth,,23.9,53.18,56.26,40.01,2.449,15.09,5.1,82.8
2024-04-14,Austin,114,19.96,50.17,91.51,45.08,2.297,7.36,27.1,26.2
2024-04-16,Charlotte,104,25.38,,83.48,38.1,2.123,10.96,28.6,33.0
2024-08-23,Columbus,74,19.3,38.72,59.25,45.32,1.791,10.58,4.6,86.7
2023-01-29,San Diego,101,22.48,44.2,56.9,43.98,1.554,14.02,20.0,34.2
2023-04-30,Phoenix,125,31.99,69.88,56.32,50.18,3.243,17.37,16.1,42.2
2023-03-11,San Antonio,126,28.94,65.51,67.52,40.34,1.79,15.48,14.9,35.6
2023-11-17,San Antonio,100,22.92,42.53,64.53,37.54,2.651,16.36,-5.4,92.6
2024-10-10,Fort Worth,87,20.18,34.07,62.65,39.41,1.942,14.11,6.6,53.8
2023-08-14,Austin,71,20.44,43.62,57.52,32.48,1.321,12.18,6.4,74.6
2024-12-19,Houston,118,29.79,67.84,62.64,56.03,2.094,22.63,2.1,75.7
2023-11-20,San Antonio,94,22.7,48.25,44.68,39.48,2.045,15.78,8.5,71.5
2023-12-28,Dallas,116,27.65,53.27,49.88,50.51,2.074,17.83,8.0,57.1
2024-07-02,New York,87,21.54,53.56,56.84,42.53,2.257,17.39,13.0,80.0
2024-12-18,Columbus,100,24.35,52.65,66.1,41.19,2.467,10.35,5.0,69.9
2023-09-27,Houston,119,25.85,57.44,60.31,55.97,2.857,,2.2,80.2
2023-10-22,Los Angeles,106,28.4,61.22,55.33,46.62,2.488,20.55,-0.1,82.3
2024-02-13,Austin,92,24.43,47.42,80.33,38.17,1.413,17.24,28.2,61.3
2023-12-17,Los Angeles,124,30.45,71.05,55.39,54.6,2.798,21.96,8.0,89.0
2024-07-21,Charlotte,111,26.59,63.04,53.3,42.86,2.223,10.33,8.3,70.1
2023-07-02,San Diego,89,21.23,51.78,55.25,42.08,1.778,7.6,17.9,50.5
2023-11-18,Philadelphia,99,23.69,56.0,72.98,39.17,1.861,15.76,5.3,92.2
2023-08-12,Charlotte,90,20.53,43.06,62.99,31.17,1.678,10.37,5.2,79.5
2024-08-10,Phoenix,105,,56.76,69.04,44.44,2.237,21.87,5.6,82.1
2023-07-07,Jacksonville,106,26.83,58.92,53.7,40.04,1.882,11.76,12.4,61.5
2024-11-30,Charlotte,104,24.93,51.04,62.14,35.12,2.222,14.86,13.6,70.1
2023-07-14,San Diego,87,18.16,39.65,50.42,34.43,1.578,13.8,9.6,52.2
2023-07-24,Houston,131,27.34,64.86,79.52,43.91,2.469,19.13,9.7,73.9
2023-09-05,Columbus,112,26.74,61.35,69.25,34.08,1.931,17.33,4.1,87.4
2023-09-29,Houston,93,21.03,54.77,,55.72,2.249,19.41,11.6,79.1
2023-08-23,Houston,124,30.09,68.21,56.78,51.37,2.779,15.43,1.0,75.7
2023-09-13,Columbus,104,24.75,45.06,50.92,41.78,2.317,13.65,3.7,81.8
2024-09-25,Philadelphia,108,27.63,55.61,58.07,39.6,,11.68,-1.2,83.7
2023-06-09,Fort Worth,111,29.61,66.55,60.91,42.72,2.68,16.0,16.2,51.8
2023-04-20,Los Angeles,,34.72,80.23,97.62,52.78,2.94,25.41,32.8,32.2
2023-03-22,Austin,102,24.06,62.86,83.62,40.71,1.897,14.0,22.6,19.0
2024-11-10,San Diego,94,24.43,50.71,73.54,39.46,1.448,11.63,5.2,85.8
2024-09-20,New York,122,24.8,61.89,47.45,47.18,2.242,17.72,-4.6,88.1
2024-07-08,New York,125,29.74,70.78,71.51,42.01,2.096,18.12,8.0,78.8
2024-05-08,Philadelphia,125,28.41,63.6,71.09,39.99,2.23,12.47,31.7,42.0
2024-09-27,Philadelphia,86,18.43,44.35,62.29,47.02,2.027,19.22,6.9,64.5
2024-05-19,Charlotte,111,25.22,56.05,58.45,41.72,2.028,14.1,19.4,28.4
2024-08-11,Columbus,98,22.25,48.21,49.88,38.22,2.235,13.12,4.9,61.8
2023-10-09,San Diego,86,18.85,41.82,47.48,33.44,1.696,12.74,0.7,93.3
2023-07-07,Fort Worth,105,17.27,39.37,74.69,43.32,2.053,12.26,9.7,45.5
2024-06-07,Phoenix,150,31.84,64.02,79.85,53.88,2.402,12.95,19.7,47.4
2024-02-12,Houston,157,35.99,84.07,92.62,44.64,2.927,23.25,34.1,43.9
2024-08-13,Chicago,,27.05,53.59,,50.42,2.255,12.01,1.3,91.7
2023-02-25,Dallas,133,25.95,63.32,81.16,50.12,1.765,16.15,30.4,26.3
2024-03-09,San Diego,145,19.18,40.21,108.41,35.75,2.003,9.07,36.0,17.1
2024-07-07,New York,110,22.95,52.72,78.59,42.49,2.449,10.27,4.2,79.0
2024-05-29,Philadelphia,109,27.37,58.96,61.58,42.42,2.676,20.14,20.0,55.9
2024-02-08,Columbus,99,23.73,52.06,55.76,41.88,1.888,21.23,17.1,36.6
2024-12-03,Fort Worth,,23.63,40.21,62.51,49.19,2.075,10.92,5.9,80.0
2023-06-28,San Diego,116,27.72,59.06,56.25,37.43,1.478,16.23,16.7,68.1
2023-05-04,Jacksonville,107,25.58,52.73,79.39,37.34,1.913,14.74,32.6,33.9
2024-06-14,San Diego,97,23.79,49.88,50.64,33.49,1.501,10.71,26.1,41.2
2023-11-20,Jacksonville,92,23.64,48.71,69.78,43.47,2.305,10.99,2.7,58.3
2023-01-09,New York,133,32.35,65.08,56.0,44.03,2.316,18.45,14.6,49.7
2024-11-21,Houston,121,28.81,57.59,70.58,50.06,2.464,19.35,6.8,86.8
2024-01-24,San Jose,102,20.75,53.71,63.25,37.24,1.831,13.11,16.9,42.8
2023-04-14,Philadelphia,148,34.53,75.49,108.91,47.77,1.931,13.09,31.5,19.4
2024-01-06,San Jose,99,22.79,51.5,63.11,37.0,42.792,15.71,17.9,75.6
2023-09-23,Chicago,115,,49.65,57.88,46.98,2.698,11.77,-0.7,97.3
2024-07-15,Phoenix,113,25.31,58.23,56.38,44.96,2.583,18.01,14.0,66.1
2023-08-31,Phoenix,92,20.13,48.46,51.46,53.22,2.79,17.66,9.0,89.0
2024-04-27,San Jose,119,24.49,49.14,88.99,39.0,2.256,12.26,36.2,33.3
2023-12-18,Philadelphia,96,24.86,41.44,59.0,45.36,2.123,18.9,20.4,62.7
2023-07-08,San Diego,59,12.42,,44.36,39.74,1.684,10.42,11.9,54.6
2024-03-10,Houston,164,36.41,93.49,98.85,46.59,2.498,14.3,32.5,
2024-03-05,Jacksonville,104,27.78,60.62,75.06,46.65,1.71,17.16,28.5,29.5
2024-01-17,Philadelphia,134,29.73,68.12,56.39,49.92,1.958,16.02,22.4,51.9
2024-02-15,Phoenix,135,28.65,68.09,93.66,44.2,2.505,17.16,29.0,42.4
2024-04-06,Chicago,148,34.25,78.39,75.74,41.72,2.258,15.88,29.1,35.8
2024-08-08,Chicago,98,24.8,63.87,43.62,43.51,2.642,17.3,1.2,88.5
2024-08-12,Austin,128,26.48,52.42,58.55,36.51,1.597,19.98,6.4,75.5
2023-08-23,Columbus,105,25.09,42.32,50.84,23.9,2.152,13.87,-0.0,71.8
2023-04-13,Jacksonville,113,25.85,61.15,76.75,35.82,1.98,,26.1,41.7
2023-10-04,Fort Worth,128,25.08,58.81,45.97,44.36,2.238,15.84,7.8,89.6
2023-08-30,Dallas,112,24.7,51.19,59.98,42.31,2.513,14.92,11.5,55.9
2024-03-18,Columbus,118,24.67,59.96,70.19,42.7,1.666,11.62,26.5,53.9
2024-01-26,Houston,137,31.01,68.39,73.27,46.04,2.577,22.6,23.8,
2023-05-30,Fort Worth,,30.34,72.75,63.57,37.11,2.126,17.39,18.4,59.5
2023-06-03,San Diego,90,22.39,54.78,43.86,32.89,1.444,13.03,21.0,31.1
2023-01-10,Chicago,131,30.68,69.21,50.86,45.68,2.303,17.52,10.0,63.2
2024-03-07,San Diego,122,24.86,49.35,64.8,33.79,1.844,14.63,22.0,34.2
2023-05-18,Charlotte,116,28.12,63.82,74.41,36.14,2.005,8.46,28.5,56.1
2024-10-07,Dallas,94,22.9,52.33,68.58,57.05,1.728,15.62,-5.7,95.6
2024-06-30,Jacksonville,112,21.97,59.79,60.99,46.13,1.606,17.06,10.5,61.0
2023-11-20,Fort Worth,122,23.81,62.26,58.18,45.15,,12.78,0.3,93.1
2024-05-13,Phoenix,153,35.42,87.77,69.07,43.78,1.914,18.29,21.9,44.0
2023-09-14,Dallas,102,21.07,40.87,62.79,50.23,2.339,22.1,-4.9,89.5
2024-08-04,New York,117,31.88,68.69,60.79,45.36,2.347,7.93,8.9,74.3
2024-02-12,Los Angeles,147,34.5,76.71,73.14,50.99,2.171,25.72,20.2,39.3
2024-12-08,Chicago,100,23.53,52.65,41.09,50.26,2.287,18.84,9.7,76.8
2023-03-03,Houston,134,33.0,82.83,69.68,58.05,2.744,20.04,27.3,35.5
2023-09-18,San Diego,78,22.27,37.9,39.48,36.94,2.06,,-10.9,95.2
